,ds,y,yhat1,yhat2,yhat3,yhat4,yhat5,yhat6,yhat7,yhat8,yhat9,yhat10,yhat11,yhat12,yhat13,yhat14,yhat15,yhat16,yhat17,yhat18,yhat19,yhat20,yhat21,yhat22,yhat23,yhat24,yhat25,yhat26,yhat27,yhat28,yhat29,yhat30,ar1,ar2,ar3,ar4,ar5,ar6,ar7,ar8,ar9,ar10,ar11,ar12,ar13,ar14,ar15,ar16,ar17,ar18,ar19,ar20,ar21,ar22,ar23,ar24,ar25,ar26,ar27,ar28,ar29,ar30,trend,season_yearly
161,2023-09-15,3117.7434,3122.630859375,3127.566650390625,3140.7900390625,3143.176513671875,3130.54833984375,3119.84130859375,3122.86474609375,3126.91162109375,3165.81103515625,3161.057373046875,3161.863037109375,3153.160400390625,3143.577392578125,3130.4560546875,3123.14013671875,3135.148681640625,3121.2578125,3084.311279296875,3079.50244140625,3065.357177734375,3056.78271484375,3082.7265625,3094.74169921875,3114.812255859375,3103.524658203125,3114.1669921875,3116.0849609375,3124.05126953125,3128.181640625,3111.0625,-51.45647430419922,-46.5208854675293,-33.29758834838867,-30.910972595214844,-43.539207458496094,-54.24609375,-51.22260284423828,-47.176063537597656,-8.276359558105469,-13.030149459838867,-12.224510192871094,-20.92704200744629,-30.510162353515625,-43.63140106201172,-50.94727325439453,-38.938926696777344,-52.82974624633789,-89.77623748779297,-94.58511352539062,-108.7303695678711,-117.30464172363281,-91.36103820800781,-79.3456802368164,-59.275291442871094,-70.56285095214844,-59.920433044433594,-58.002586364746094,-50.036373138427734,-45.90594482421875,-63.02516555786133,3241.03271484375,-66.94506072998047
162,2023-09-16,3120.4728999999998,3119.05810546875,3123.904296875,3121.085693359375,3135.88818359375,3141.8681640625,3136.709716796875,3117.60400390625,3115.038330078125,3126.1083984375,3154.69970703125,3158.62646484375,3167.787841796875,3149.25634765625,3138.54443359375,3127.60400390625,3119.7509765625,3139.9072265625,3129.58154296875,3090.51953125,3080.1240234375,3070.33642578125,3062.379638671875,3084.79345703125,3093.45751953125,3115.171875,3096.65478515625,3107.791748046875,3117.650390625,3127.62939453125,3123.93212890625,-53.76557540893555,-48.919193267822266,-51.73785400390625,-36.93559265136719,-30.955604553222656,-36.11386489868164,-55.21967697143555,-57.78540802001953,-46.71532440185547,-18.12401580810547,-14.197023391723633,-5.035816192626953,-23.567197799682617,-34.2791862487793,-45.2196044921875,-53.07256317138672,-32.91659164428711,-43.24201202392578,-82.30410766601562,-92.69975280761719,-102.48725128173828,-110.44397735595703,-88.03019714355469,-79.36632537841797,-57.65193176269531,-76.16897583007812,-65.03194427490234,-55.1732063293457,-45.194252014160156,-48.89156723022461,3240.94091796875,-68.1171875
163,2023-09-17,3123.2024,3111.87744140625,3110.358642578125,3118.21875,3118.60595703125,3129.3115234375,3128.58740234375,3119.93505859375,3113.677001953125,3108.224853515625,3120.380126953125,3153.1494140625,3146.105224609375,3160.830078125,3144.798583984375,3131.1435546875,3124.26171875,3118.198486328125,3134.3955078125,3122.7666015625,3081.8583984375,3072.822265625,3061.61669921875,3057.48974609375,3079.3583984375,3094.5908203125,3123.079833984375,3098.917236328125,3106.439697265625,3113.2421875,3126.13427734375,-59.787864685058594,-61.306602478027344,-53.446533203125,-53.05942153930664,-42.353702545166016,-43.077823638916016,-51.73041534423828,-57.98826599121094,-63.44044494628906,-51.28517150878906,-18.515993118286133,-25.56007194519043,-10.835310935974121,-26.866622924804688,-40.521759033203125,-47.40336990356445,-53.466758728027344,-37.26994705200195,-48.89865493774414,-89.8067855834961,-98.84295654296875,-110.04866027832031,-114.17546844482422,-92.30703735351562,-77.07441711425781,-48.58551025390625,-72.74807739257812,-65.22567749023438,-58.42304992675781,-45.53086471557617,3240.84912109375,-69.18370056152344
164,2023-09-18,3125.9319,3112.29736328125,3102.2685546875,3106.00048828125,3105.309326171875,3111.3935546875,3118.8955078125,3122.18701171875,3112.188720703125,3103.71435546875,3101.6455078125,3107.42041015625,3146.68505859375,3140.75732421875,3147.5302734375,3135.491455078125,3123.796630859375,3114.6787109375,3111.12255859375,3121.723876953125,3110.666748046875,3078.987060546875,3071.774658203125,3052.49169921875,3051.083984375,3068.156005859375,3077.56201171875,3110.724853515625,3090.59814453125,3100.939453125,3101.302734375,-58.31793975830078,-68.34658813476562,-64.61470031738281,-65.3058090209961,-59.22149658203125,-51.719573974609375,-48.42830276489258,-58.42652130126953,-66.90090942382812,-68.96981048583984,-63.19487380981445,-23.93021011352539,-29.85772705078125,-23.084884643554688,-35.12367248535156,-46.81850814819336,-55.93640899658203,-59.49279022216797,-48.891326904296875,-59.94838333129883,-91.62804412841797,-98.84049987792969,-118.12350463867188,-119.53123474121094,-102.45918273925781,-93.05303192138672,-59.89039993286133,-80.01689147949219,-69.67582702636719,-69.31243133544922,3240.75732421875,-70.14205932617188
165,2023-09-19,3124.9567,3117.548828125,3107.559814453125,3096.853515625,3098.7763671875,3099.10205078125,3105.877685546875,3115.65380859375,3114.5078125,3106.379150390625,3098.7109375,3092.500732421875,3104.7978515625,3138.02294921875,3135.2783203125,3142.001220703125,3121.79248046875,3110.267578125,3105.023193359375,3095.685546875,3118.40576171875,3105.8076171875,3066.650634765625,3063.25537109375,3049.23388671875,3049.166015625,3064.98486328125,3076.501953125,3104.736328125,3083.41552734375,3093.4716796875,-52.126041412353516,-62.11517333984375,-72.82142639160156,-70.8987045288086,-70.57290649414062,-63.79726028442383,-54.02127456665039,-55.16719055175781,-63.295833587646484,-70.96407318115234,-77.17425537109375,-64.87705993652344,-31.651840209960938,-34.396728515625,-27.673839569091797,-47.88262939453125,-59.407466888427734,-64.65167999267578,-73.98941802978516,-51.26941680908203,-63.86730194091797,-103.02427673339844,-106.41973114013672,-120.44105529785156,-120.50877380371094,-104.69011688232422,-93.17296600341797,-64.9384994506836,-86.25944519042969,-76.20314025878906,3240.66552734375,-70.99040985107422
166,2023-09-20,3108.5679,3128.0625,3114.91064453125,3105.407470703125,3100.4990234375,3093.4189453125,3100.69482421875,3104.997314453125,3114.416259765625,3117.0478515625,3099.294921875,3101.1513671875,3090.317626953125,3098.9638671875,3134.822265625,3134.886962890625,3142.711669921875,3126.94189453125,3111.654296875,3112.28515625,3105.037841796875,3118.8974609375,3106.60302734375,3068.2333984375,3065.28857421875,3052.905517578125,3051.420654296875,3066.20654296875,3076.5888671875,3108.725341796875,3090.240234375,-40.78336715698242,-53.9354133605957,-63.43856430053711,-68.34693145751953,-75.4271240234375,-68.15116119384766,-63.84868621826172,-54.42970275878906,-51.798194885253906,-69.55094146728516,-67.69450378417969,-78.52835083007812,-69.88203430175781,-34.02375793457031,-33.95907974243164,-26.134347915649414,-41.904052734375,-57.191864013671875,-56.56095504760742,-63.80818557739258,-49.94837188720703,-62.242919921875,-100.61261749267578,-103.55738830566406,-115.94044494628906,-117.42534637451172,-102.63936614990234,-92.25714111328125,-60.12067413330078,-78.60572052001953,3240.57373046875,-71.72760009765625
167,2023-09-21,3084.701,3113.0,3132.83447265625,3116.32666015625,3100.794677734375,3100.34716796875,3097.0986328125,3100.40966796875,3108.18701171875,3113.025390625,3120.4970703125,3103.63525390625,3096.1240234375,3095.64501953125,3103.406982421875,3136.99267578125,3142.14208984375,3146.19677734375,3124.23779296875,3114.742919921875,3109.57177734375,3100.78564453125,3118.5947265625,3106.291259765625,3069.4697265625,3064.816650390625,3052.369873046875,3051.12451171875,3066.6123046875,3075.35009765625,3111.283203125,-55.128570556640625,-35.29435348510742,-51.802215576171875,-67.33395385742188,-67.7817153930664,-71.03019714355469,-67.71888732910156,-59.94186019897461,-55.1035041809082,-47.631690979003906,-64.49356079101562,-72.00471496582031,-72.48385620117188,-64.7218017578125,-31.136106491088867,-25.986682891845703,-21.931800842285156,-43.8909912109375,-53.3858528137207,-58.55692672729492,-67.3430404663086,-49.534080505371094,-61.837467193603516,-98.6592025756836,-103.31209564208984,-115.75890350341797,-117.00420379638672,-101.5165023803711,-92.7787094116211,-56.84551239013672,3240.48193359375,-72.35313415527344
168,2023-09-22,3132.4316,3092.2626953125,3116.106689453125,3133.0322265625,3123.07861328125,3108.9794921875,3097.23974609375,3100.677001953125,3105.922119140625,3112.224365234375,3123.88037109375,3121.435546875,3110.9453125,3102.63330078125,3101.779541015625,3105.79638671875,3134.977783203125,3135.446533203125,3149.267578125,3128.6337890625,3116.95166015625,3105.23681640625,3109.26025390625,3122.15771484375,3105.463623046875,3074.0361328125,3066.1875,3056.09619140625,3052.30126953125,3068.663330078125,3079.03662109375,-75.26022338867188,-51.41618728637695,-34.49067306518555,-44.44432067871094,-58.54323959350586,-70.28321838378906,-66.84587097167969,-61.60074996948242,-55.29857635498047,-43.64261245727539,-46.08720779418945,-56.57762145996094,-64.88969421386719,-65.74333190917969,-61.72654342651367,-32.54499435424805,-32.07636260986328,-18.255142211914062,-38.88916015625,-50.57121658325195,-62.28615951538086,-58.262657165527344,-45.36528396606445,-62.0592041015625,-93.48687744140625,-101.3354721069336,-111.4265365600586,-115.22167205810547,-98.85956573486328,-88.48643493652344,3240.39013671875,-72.86723327636719
169,2023-09-23,3126.8234333333335,3130.308349609375,3098.333740234375,3122.83984375,3140.39013671875,3130.207763671875,3115.147705078125,3106.535888671875,3097.8525390625,3103.14599609375,3109.76220703125,3121.4091796875,3127.119873046875,3109.95361328125,3105.01025390625,3102.568603515625,3108.079833984375,3138.698974609375,3128.716796875,3141.69091796875,3123.7939453125,3117.13916015625,3109.78125,3107.0947265625,3126.600830078125,3102.3408203125,3073.976318359375,3065.94970703125,3059.237060546875,3064.9609375,3071.90478515625,-36.71921157836914,-68.69384765625,-44.18769836425781,-26.637575149536133,-36.81985092163086,-51.87986373901367,-60.491661071777344,-69.17486572265625,-63.881690979003906,-57.265411376953125,-45.618499755859375,-39.90775680541992,-57.074127197265625,-62.01728439331055,-64.458984375,-58.94776916503906,-28.328601837158203,-38.310909271240234,-25.33663558959961,-43.23377227783203,-49.88824462890625,-57.24612808227539,-59.93278121948242,-40.426719665527344,-64.68669891357422,-93.0511703491211,-101.07778930664062,-107.7905502319336,-102.06645202636719,-95.12266540527344,3240.29833984375,-73.27067565917969
170,2023-09-24,3121.2152666666666,3130.044677734375,3127.644287109375,3097.99365234375,3122.618408203125,3136.614990234375,3131.0400390625,3111.07666015625,3107.91650390625,3103.66748046875,3105.151123046875,3117.11474609375,3121.961181640625,3124.8359375,3111.781982421875,3107.256591796875,3104.31689453125,3115.4482421875,3146.7578125,3140.37890625,3139.693603515625,3134.60498046875,3112.1064453125,3112.88525390625,3104.911865234375,3124.572265625,3110.368896484375,3078.6240234375,3072.115234375,3054.29541015625,3057.22119140625,-36.59684371948242,-38.997249603271484,-68.64796447753906,-44.02314758300781,-30.026611328125,-35.60151672363281,-55.56503677368164,-58.7251091003418,-62.97416305541992,-61.490543365478516,-49.52688217163086,-44.680320739746094,-41.80567169189453,-54.8596305847168,-59.38496017456055,-62.32456588745117,-51.193397521972656,-19.883758544921875,-26.262723922729492,-26.947912216186523,-32.03656005859375,-54.53496551513672,-53.75620651245117,-61.729610443115234,-42.06927490234375,-56.27260971069336,-88.01766967773438,-94.52618408203125,-112.34627532958984,-109.42029571533203,3240.20654296875,-73.56492614746094
171,2023-09-25,3115.6071,3130.96435546875,3140.40576171875,3140.26123046875,3105.96240234375,3134.59326171875,3144.200927734375,3133.70703125,3121.71923828125,3116.69970703125,3111.189453125,3109.331298828125,3115.6474609375,3131.04150390625,3123.085205078125,3113.815673828125,3116.34619140625,3112.47802734375,3118.52001953125,3144.302734375,3139.39453125,3144.75634765625,3136.4111328125,3120.338134765625,3119.5517578125,3117.2978515625,3130.53076171875,3114.8330078125,3079.30322265625,3073.7763671875,3065.189453125,-35.39828109741211,-25.95686912536621,-26.101388931274414,-60.40013122558594,-31.769363403320312,-22.16167449951172,-32.65574264526367,-44.64333724975586,-49.66279983520508,-55.173282623291016,-57.03129196166992,-50.71535873413086,-35.321041107177734,-43.27749252319336,-52.54693603515625,-50.01640701293945,-53.88467025756836,-47.84249496459961,-22.059911727905273,-26.96820831298828,-21.60634422302246,-29.95153045654297,-46.024539947509766,-46.810951232910156,-49.06488800048828,-35.831905364990234,-51.529823303222656,-87.0592269897461,-92.58645629882812,-101.1731948852539,3240.11474609375,-73.75196838378906
172,2023-09-26,3102.2726,3120.155517578125,3135.2841796875,3145.29345703125,3143.021240234375,3108.6376953125,3137.6201171875,3150.56298828125,3136.189208984375,3119.013916015625,3122.74072265625,3110.60986328125,3119.53515625,3122.89208984375,3133.21533203125,3134.6953125,3118.941162109375,3107.48095703125,3113.21826171875,3117.975341796875,3162.578125,3150.542724609375,3152.63916015625,3141.5419921875,3127.16015625,3124.317626953125,3118.06103515625,3139.0537109375,3122.83837890625,3089.53173828125,3077.97509765625,-46.03297424316406,-30.904359817504883,-20.89488983154297,-23.167255401611328,-57.550724029541016,-28.568401336669922,-15.62545108795166,-29.99931526184082,-47.174560546875,-43.44770812988281,-55.57859802246094,-46.6532096862793,-43.29664993286133,-32.97316360473633,-31.493425369262695,-47.24738311767578,-58.70751190185547,-52.97037887573242,-48.21318817138672,-3.6104812622070312,-15.645846366882324,-13.549345970153809,-24.646484375,-39.02827453613281,-41.87081527709961,-48.127532958984375,-27.134645462036133,-43.35015869140625,-76.65692901611328,-88.21355438232422,3240.02294921875,-73.8343505859375
173,2023-09-27,3107.3156,3108.85986328125,3121.03271484375,3132.7626953125,3148.5546875,3146.275390625,3107.1708984375,3142.81982421875,3155.52978515625,3149.978271484375,3125.675048828125,3128.61572265625,3122.691650390625,3124.0341796875,3138.04345703125,3142.8896484375,3135.69580078125,3134.35302734375,3127.33056640625,3131.549560546875,3131.29736328125,3158.0205078125,3154.32763671875,3155.155029296875,3149.34814453125,3141.85107421875,3130.35595703125,3124.62158203125,3145.031982421875,3128.103515625,3099.0087890625,-57.25634765625,-45.08321762084961,-33.35349655151367,-17.561372756958008,-19.84076690673828,-58.94521713256836,-23.296100616455078,-10.586201667785645,-16.137861251831055,-40.441009521484375,-37.50014114379883,-43.42442321777344,-42.08169174194336,-28.072582244873047,-23.226221084594727,-30.420269012451172,-31.763208389282227,-38.78533935546875,-34.566410064697266,-34.81867218017578,-8.095552444458008,-11.788578033447266,-10.96101188659668,-16.767898559570312,-24.265066146850586,-35.760093688964844,-41.49444580078125,-21.084056854248047,-38.01271057128906,-67.10734558105469,3239.93115234375,-73.81507110595703
174,2023-09-28,3110.4753,3108.09033203125,3111.7294921875,3127.69287109375,3136.4638671875,3148.2744140625,3150.5888671875,3110.9853515625,3137.9482421875,3160.8896484375,3144.41162109375,3136.3505859375,3126.77880859375,3124.2763671875,3126.818359375,3130.19775390625,3146.08203125,3142.77734375,3117.7158203125,3121.715576171875,3120.96728515625,3128.537109375,3155.7548828125,3153.6884765625,3160.385009765625,3139.722412109375,3138.330078125,3133.76904296875,3130.16162109375,3146.24755859375,3128.796875,-58.05158996582031,-54.412288665771484,-38.44892883300781,-29.677892684936523,-17.86724090576172,-15.552905082702637,-55.156471252441406,-28.193462371826172,-5.252338409423828,-21.730018615722656,-29.791133880615234,-39.36289978027344,-41.86524200439453,-39.32345199584961,-35.94419860839844,-20.05971908569336,-23.364295959472656,-48.426124572753906,-44.426204681396484,-45.17435073852539,-37.60451889038086,-10.38683795928955,-12.453314781188965,-5.756789207458496,-26.419294357299805,-27.8117733001709,-32.37263107299805,-35.98017883300781,-19.894390106201172,-37.3447151184082,3239.83935546875,-73.6976089477539
175,2023-09-29,,3108.62646484375,3102.2666015625,3109.2353515625,3121.43310546875,3134.04833984375,3151.579345703125,3146.92578125,3117.058837890625,3133.33740234375,3154.7607421875,3140.022216796875,3128.593505859375,3119.556640625,3113.297607421875,3123.648681640625,3128.35986328125,3135.666015625,3146.18994140625,3126.576904296875,3118.54833984375,3124.1181640625,3136.410888671875,3155.8828125,3145.5947265625,3152.581298828125,3143.381591796875,3132.778564453125,3125.0244140625,3121.325927734375,3139.22119140625,-57.63533401489258,-63.995338439941406,-57.02649688720703,-44.828704833984375,-32.213443756103516,-14.682511329650879,-19.336071014404297,-49.20292282104492,-32.92445373535156,-11.501038551330566,-26.239580154418945,-37.66831970214844,-46.705116271972656,-52.96422576904297,-42.6131591796875,-37.90180587768555,-30.59592056274414,-20.071762084960938,-39.68492126464844,-47.71349334716797,-42.14374923706055,-29.850893020629883,-10.378955841064453,-20.667177200317383,-13.680523872375488,-22.88021469116211,-33.483184814453125,-41.237205505371094,-44.93589782714844,-27.040647506713867,3239.74755859375,-73.4858169555664
176,2023-09-30,,,3103.23046875,3099.55859375,3106.029296875,3121.60400390625,3124.55224609375,3142.337890625,3137.66650390625,3111.45263671875,3134.6826171875,3144.18505859375,3134.28955078125,3123.9150390625,3116.93017578125,3113.169921875,3121.87255859375,3120.382568359375,3137.306640625,3129.84521484375,3120.40625,3108.73095703125,3116.02978515625,3128.09228515625,3152.69580078125,3146.1279296875,3142.8935546875,3135.954345703125,3125.412841796875,3123.43505859375,3117.7177734375,,-63.241432189941406,-66.9134521484375,-60.442710876464844,-44.8679084777832,-41.919677734375,-24.13397789001465,-28.805362701416016,-55.019325256347656,-31.789329528808594,-22.286685943603516,-32.18225860595703,-42.55683898925781,-49.54168701171875,-53.30196762084961,-44.59951400756836,-46.089351654052734,-29.165206909179688,-36.626548767089844,-46.065616607666016,-57.740875244140625,-50.44211196899414,-38.379722595214844,-13.77623176574707,-20.34405517578125,-23.5781192779541,-30.517440795898438,-41.05900192260742,-43.036678314208984,-48.753963470458984,3239.65576171875,-73.18389129638672
177,2023-10-01,,,,3098.9501953125,3096.53173828125,3100.54052734375,3118.73779296875,3122.930419921875,3134.64453125,3132.99267578125,3112.83154296875,3134.785888671875,3153.8193359375,3140.81298828125,3125.6884765625,3114.693115234375,3110.065673828125,3124.612060546875,3119.20849609375,3132.87890625,3128.1064453125,3121.08935546875,3105.245849609375,3111.69140625,3119.9482421875,3145.56396484375,3141.283203125,3137.9150390625,3132.404052734375,3122.41455078125,3120.268310546875,,,-67.81722259521484,-70.23599243164062,-66.22712707519531,-48.02995300292969,-43.83723449707031,-32.123191833496094,-33.774986267089844,-53.93590545654297,-31.98166847229004,-12.948175430297852,-25.954668045043945,-41.07912063598633,-52.074462890625,-56.7018928527832,-42.15557098388672,-47.55901336669922,-33.888763427734375,-38.66115188598633,-45.678131103515625,-61.52165603637695,-55.07622146606445,-46.81946563720703,-21.203405380249023,-25.48442268371582,-28.852554321289062,-34.3635139465332,-44.35310363769531,-46.49928665161133,3239.56396484375,-72.79631805419922
178,2023-10-02,,,,,3098.971923828125,3098.0634765625,3098.862548828125,3118.35107421875,3134.91650390625,3141.68505859375,3128.938720703125,3106.8046875,3127.93603515625,3144.0869140625,3135.346923828125,3118.314697265625,3111.6669921875,3109.00244140625,3112.12158203125,3120.93408203125,3137.71728515625,3136.74462890625,3118.49560546875,3109.4130859375,3108.1689453125,3118.34912109375,3144.560546875,3143.18994140625,3138.8408203125,3129.1044921875,3121.4013671875,,,,-68.17247009277344,-69.0810546875,-68.28181457519531,-48.79330825805664,-32.22785568237305,-25.459121704101562,-38.205692291259766,-60.3397216796875,-39.208335876464844,-23.057355880737305,-31.797449111938477,-48.82963562011719,-55.47740936279297,-58.14193344116211,-55.02286911010742,-46.21013641357422,-29.427261352539062,-30.39963722229004,-48.64860916137695,-57.731483459472656,-58.97541809082031,-48.79509735107422,-22.583908081054688,-23.95454978942871,-28.303752899169922,-38.03968048095703,-45.74309539794922,3239.47216796875,-72.3277587890625
179,2023-10-03,,,,,,3092.791015625,3101.7490234375,3102.2568359375,3114.944580078125,3131.154541015625,3141.8681640625,3138.0537109375,3107.0126953125,3128.3779296875,3137.53662109375,3135.05615234375,3118.568359375,3106.041015625,3110.58251953125,3115.373046875,3117.68603515625,3120.770751953125,3128.878173828125,3113.856689453125,3114.4638671875,3114.85546875,3120.47265625,3140.876953125,3139.01806640625,3139.90380859375,3124.93115234375,,,,,-74.80615997314453,-65.84829711914062,-65.34033203125,-52.65264129638672,-36.4427604675293,-25.7291316986084,-29.54359245300293,-60.58462905883789,-39.21921920776367,-30.060672760009766,-32.5411376953125,-49.02878952026367,-61.55612564086914,-57.014705657958984,-52.224300384521484,-49.91112518310547,-46.826515197753906,-38.71906661987305,-53.740657806396484,-53.13335418701172,-52.741886138916016,-47.12466812133789,-26.72028350830078,-28.579092025756836,-27.693347930908203,-42.666221618652344,3239.38037109375,-71.78308868408203
180,2023-10-04,,,,,,,3093.84619140625,3096.064697265625,3098.711669921875,3112.87744140625,3131.23828125,3138.093994140625,3137.98046875,3107.23095703125,3132.59716796875,3139.8125,3134.139404296875,3121.240966796875,3114.29443359375,3106.2265625,3110.02783203125,3118.07958984375,3131.9462890625,3130.29541015625,3114.731689453125,3105.7958984375,3107.66845703125,3116.8037109375,3142.02392578125,3131.73486328125,3137.087890625,,,,,,-74.27522277832031,-72.05668640136719,-69.40966796875,-55.24374771118164,-36.88323974609375,-30.027313232421875,-30.14083480834961,-60.89044189453125,-35.52418518066406,-28.308794021606445,-33.98191452026367,-46.88035202026367,-53.82707977294922,-61.8947639465332,-58.093685150146484,-50.041595458984375,-36.17498779296875,-37.825992584228516,-53.38965606689453,-62.32546615600586,-60.452880859375,-51.317657470703125,-26.09735107421875,-36.38642883300781,-31.033512115478516,3239.28857421875,-71.16728973388672
181,2023-10-05,,,,,,,,3101.40087890625,3093.73828125,3094.16552734375,3111.05712890625,3120.716552734375,3130.45556640625,3132.04345703125,3107.31396484375,3129.105224609375,3137.271484375,3126.9755859375,3103.45166015625,3108.5380859375,3107.31787109375,3113.84765625,3111.000732421875,3125.9453125,3123.3115234375,3108.9462890625,3106.435546875,3107.57568359375,3113.63232421875,3143.0673828125,3134.080078125,,,,,,,-67.31039428710938,-74.9730224609375,-74.54576110839844,-57.654293060302734,-47.99481964111328,-38.255943298339844,-36.66802215576172,-61.3975830078125,-39.606201171875,-31.43993377685547,-41.736000061035156,-65.25983428955078,-60.173484802246094,-61.39341354370117,-54.863765716552734,-57.71063995361328,-42.76594924926758,-45.400001525878906,-59.764949798583984,-62.27605438232422,-61.135684967041016,-55.079036712646484,-25.64397430419922,-34.63114547729492,3239.19677734375,-70.48535919189453
182,2023-10-06,,,,,,,,,3094.185791015625,3092.32373046875,3093.521484375,3113.7783203125,3123.67578125,3131.35302734375,3124.22998046875,3101.5263671875,3121.79736328125,3138.97509765625,3128.37255859375,3105.155517578125,3098.85546875,3097.94921875,3101.716796875,3102.369873046875,3120.11083984375,3116.900146484375,3104.0673828125,3100.610595703125,3099.5185546875,3106.3642578125,3134.218994140625,,,,,,,,-75.17671966552734,-77.03885650634766,-75.84120178222656,-55.58428192138672,-45.68669891357422,-38.009525299072266,-45.13271713256836,-67.83602905273438,-47.56510543823242,-30.387460708618164,-40.989864349365234,-64.20696258544922,-70.50724792480469,-71.41346740722656,-67.64566802978516,-66.99272155761719,-49.251564025878906,-52.46242904663086,-65.29509735107422,-68.7519760131836,-69.84405517578125,-62.998374938964844,-35.14363098144531,3239.10498046875,-69.74235534667969
183,2023-10-07,,,,,,,,,,3089.462646484375,3089.395263671875,3090.3720703125,3103.82373046875,3118.82763671875,3127.4208984375,3123.52197265625,3106.64111328125,3123.822265625,3138.16259765625,3124.24462890625,3107.44580078125,3095.9208984375,3101.5458984375,3109.945556640625,3108.23779296875,3118.886962890625,3115.95263671875,3098.00537109375,3096.1826171875,3102.462890625,3106.17822265625,,,,,,,,,-80.60726928710938,-80.67462921142578,-79.69789123535156,-66.2459716796875,-51.24237823486328,-42.648868560791016,-46.54798889160156,-63.42863845825195,-46.247703552246094,-31.90717887878418,-45.82542037963867,-62.624202728271484,-74.14885711669922,-68.52401733398438,-60.12435531616211,-61.8320426940918,-51.18301773071289,-54.117130279541016,-72.0645980834961,-73.88738250732422,-67.60690307617188,-63.891815185546875,3239.01318359375,-68.94320678710938
184,2023-10-08,,,,,,,,,,,3089.21630859375,3084.5244140625,3093.00732421875,3107.77001953125,3122.025390625,3127.55908203125,3125.18310546875,3092.109375,3121.7333984375,3129.333251953125,3118.84619140625,3107.964111328125,3098.87109375,3096.58642578125,3099.1162109375,3110.26953125,3115.4501953125,3119.7119140625,3108.94287109375,3093.8212890625,3099.8603515625,,,,,,,,,,-81.61248016357422,-86.30411529541016,-77.82129669189453,-63.05848693847656,-48.80324172973633,-43.269474029541016,-45.64533996582031,-78.71915435791016,-49.09516906738281,-41.49541473388672,-51.98247146606445,-62.86444854736328,-71.95748901367188,-74.24198913574219,-71.7125473022461,-60.5592155456543,-55.37837219238281,-51.116661071777344,-61.88557815551758,-77.00729370117188,-70.96822357177734,3238.92138671875,-68.09276580810547
185,2023-10-09,,,,,,,,,,,,3096.17138671875,3093.0966796875,3092.896728515625,3114.37109375,3124.02294921875,3120.236328125,3134.450927734375,3096.12158203125,3128.70361328125,3136.8779296875,3122.87548828125,3103.952392578125,3097.63525390625,3098.03564453125,3100.96142578125,3113.6669921875,3120.5029296875,3109.685546875,3104.0830078125,3093.01708984375,,,,,,,,,,,-75.46250915527344,-78.53738403320312,-78.73712158203125,-57.26282501220703,-47.61076354980469,-51.3975944519043,-37.182987213134766,-75.51210021972656,-42.9304313659668,-34.755977630615234,-48.7585334777832,-67.68144989013672,-73.99849700927734,-73.59835052490234,-70.67245483398438,-57.96707534790039,-51.13088607788086,-61.948081970214844,-67.5508041381836,-78.61664581298828,3238.82958984375,-67.19577026367188
186,2023-10-10,,,,,,,,,,,,,3091.4482421875,3089.83935546875,3091.25244140625,3113.330810546875,3129.44482421875,3129.00341796875,3125.48876953125,3100.86669921875,3123.82666015625,3132.643798828125,3126.58056640625,3109.4267578125,3103.10302734375,3102.306396484375,3100.1435546875,3107.40478515625,3123.51904296875,3118.1533203125,3107.80029296875,,,,,,,,,,,,-81.0330581665039,-82.64190673828125,-81.22879791259766,-59.15035629272461,-43.03628158569336,-43.47784423828125,-46.992435455322266,-71.61467742919922,-48.6546745300293,-39.83751678466797,-45.900543212890625,-63.05448913574219,-69.37812805175781,-70.17486572265625,-72.33749389648438,-65.0766372680664,-48.962318420410156,-54.3278923034668,-64.6809310913086,3238.73779296875,-66.25666046142578
187,2023-10-11,,,,,,,,,,,,,,3095.63720703125,3087.747802734375,3090.36669921875,3115.985595703125,3123.5400390625,3139.48388671875,3127.2294921875,3104.5712890625,3130.21630859375,3135.2216796875,3124.8681640625,3109.3466796875,3098.5302734375,3102.94921875,3106.40576171875,3112.059814453125,3124.5693359375,3117.98291015625,,,,,,,,,,,,,-77.72908020019531,-85.61849975585938,-82.99966430664062,-57.38064193725586,-49.826377868652344,-33.88265609741211,-46.136688232421875,-68.79488372802734,-43.150146484375,-38.144676208496094,-48.4980583190918,-64.01948547363281,-74.83614349365234,-70.41695404052734,-66.96062469482422,-61.30649185180664,-48.79684829711914,-55.38325500488281,3238.64599609375,-65.27971649169922
188,2023-10-12,,,,,,,,,,,,,,,3101.45703125,3096.18603515625,3097.202880859375,3110.662109375,3118.130615234375,3133.236328125,3128.591552734375,3101.41796875,3125.87890625,3132.94287109375,3126.1953125,3114.4609375,3102.97998046875,3096.152099609375,3104.5830078125,3102.56396484375,3125.108642578125,,,,,,,,,,,,,,-72.8283920288086,-78.09950256347656,-77.08245849609375,-63.62339782714844,-56.15465545654297,-41.04892349243164,-45.69373321533203,-72.8673324584961,-48.4063835144043,-41.34241485595703,-48.08995819091797,-59.82454299926758,-71.30535125732422,-78.13320922851562,-69.70246887207031,-71.72125244140625,-49.176700592041016,3238.55419921875,-64.2689208984375
